invoice_id,client_id,country,issue_date,due_date,amount_usd,paid_date,status
INV-BO-B2B-008-2024-02,BO-B2B-008,Bolivia,2024-02-05,2024-03-21,317951.74,2024-03-31,paid
INV-BO-B2B-008-2024-03,BO-B2B-008,Bolivia,2024-03-05,2024-04-19,318692.54,2024-04-22,paid
INV-BO-B2B-008-2024-04,BO-B2B-008,Bolivia,2024-04-05,2024-05-20,311418.21,2024-06-04,paid
INV-BO-B2B-008-2024-05,BO-B2B-008,Bolivia,2024-05-05,2024-06-19,329170.19,2024-06-29,paid
INV-BO-B2B-008-2024-06,BO-B2B-008,Bolivia,2024-06-05,2024-07-20,330931.71,2024-07-29,paid
INV-BO-B2B-008-2024-07,BO-B2B-008,Bolivia,2024-07-05,2024-08-19,323813.53,2024-08-24,paid
INV-BO-B2B-008-2024-08,BO-B2B-008,Bolivia,2024-08-05,2024-09-19,323435.59,2024-10-08,paid
INV-BO-B2B-008-2024-09,BO-B2B-008,Bolivia,2024-09-05,2024-10-20,330685.05,2024-10-24,paid
INV-BO-B2B-008-2024-10,BO-B2B-008,Bolivia,2024-10-05,2024-11-19,330912.83,2024-11-20,paid
INV-BO-B2B-008-2024-11,BO-B2B-008,Bolivia,2024-11-05,2024-12-20,338705.86,2024-12-23,paid
INV-BO-B2B-008-2024-12,BO-B2B-008,Bolivia,2024-12-05,2025-01-19,332806.26,2025-01-30,paid
INV-BO-B2B-008-2025-01,BO-B2B-008,Bolivia,2025-01-05,2025-02-19,332863.02,2025-02-25,paid
INV-BO-B2B-008-2025-02,BO-B2B-008,Bolivia,2025-02-05,2025-03-22,331208.67,2025-03-28,paid
INV-BO-B2B-008-2025-03,BO-B2B-008,Bolivia,2025-03-05,2025-04-19,328158.09,2025-04-23,paid
INV-BO-B2B-008-2025-04,BO-B2B-008,Bolivia,2025-04-05,2025-05-20,342790.04,2025-05-25,paid
INV-BO-B2B-008-2025-05,BO-B2B-008,Bolivia,2025-05-05,2025-06-19,328424.6,2025-06-22,paid
INV-BO-B2B-008-2025-06,BO-B2B-008,Bolivia,2025-06-05,2025-07-20,341903.14,2025-07-29,paid
INV-BO-B2B-008-2025-07,BO-B2B-008,Bolivia,2025-07-05,2025-08-19,339075.75,2025-08-24,paid
INV-BO-B2B-008-2025-08,BO-B2B-008,Bolivia,2025-08-05,2025-09-19,340012.06,2025-09-22,paid
INV-BO-B2B-008-2025-09,BO-B2B-008,Bolivia,2025-09-05,2025-10-20,335230.53,2025-10-31,paid
INV-BO-B2B-008-2025-10,BO-B2B-008,Bolivia,2025-10-05,2025-11-19,343776.99,2025-11-20,paid
INV-BO-B2B-008-2025-11,BO-B2B-008,Bolivia,2025-11-05,2025-12-20,332917.25,2025-12-27,paid
INV-BO-B2B-008-2025-12,BO-B2B-008,Bolivia,2025-12-05,2026-01-19,351434.73,2026-01-19,paid
INV-BO-B2B-008-2026-01,BO-B2B-008,Bolivia,2026-01-05,2026-02-19,342258.02,2026-02-19,paid
INV-BO-B2B-008-2026-02,BO-B2B-008,Bolivia,2026-02-05,2026-03-22,336907.53,2026-03-26,paid
INV-BO-B2B-008-2026-03,BO-B2B-008,Bolivia,2026-03-05,2026-04-19,339197.26,2026-04-22,paid
INV-BO-B2B-008-2026-04,BO-B2B-008,Bolivia,2026-04-05,2026-05-20,342966.59,2026-05-23,paid
INV-BO-B2B-008-2026-05,BO-B2B-008,Bolivia,2026-05-05,2026-06-19,333864.96,2026-06-29,paid
INV-BO-B2B-008-2026-06,BO-B2B-008,Bolivia,2026-06-05,2026-07-20,349862.45,2026-07-30,open
INV-BO-B2B-009-2024-01,BO-B2B-009,Bolivia,2024-01-05,2024-03-05,281535.24,2024-03-12,paid
INV-BO-B2B-009-2024-02,BO-B2B-009,Bolivia,2024-02-05,2024-04-05,295033.46,2024-04-06,paid
INV-BO-B2B-009-2024-03,BO-B2B-009,Bolivia,2024-03-05,2024-05-04,291852.79,2024-05-09,paid
INV-BO-B2B-009-2024-04,BO-B2B-009,Bolivia,2024-04-05,2024-06-04,303507.39,2024-06-20,paid
INV-BO-B2B-009-2024-05,BO-B2B-009,Bolivia,2024-05-05,2024-07-04,283658.97,2024-07-22,paid
INV-BO-B2B-009-2024-06,BO-B2B-009,Bolivia,2024-06-05,2024-08-04,288660.77,2024-08-15,paid
INV-BO-B2B-009-2024-07,BO-B2B-009,Bolivia,2024-07-05,2024-09-03,300504.75,2024-09-04,paid
INV-BO-B2B-009-2024-08,BO-B2B-009,Bolivia,2024-08-05,2024-10-04,298394.32,2024-10-09,paid
INV-BO-B2B-009-2024-09,BO-B2B-009,Bolivia,2024-09-05,2024-11-04,299505.85,2024-11-11,paid
INV-BO-B2B-009-2024-10,BO-B2B-009,Bolivia,2024-10-05,2024-12-04,304134.8,2024-12-10,paid
INV-BO-B2B-009-2024-11,BO-B2B-009,Bolivia,2024-11-05,2025-01-04,296688.76,2025-01-15,paid
INV-BO-B2B-009-2024-12,BO-B2B-009,Bolivia,2024-12-05,2025-02-03,301915.12,2025-02-13,paid
INV-BO-B2B-009-2025-01,BO-B2B-009,Bolivia,2025-01-05,2025-03-06,295226.58,2025-03-07,paid
INV-BO-B2B-009-2025-02,BO-B2B-009,Bolivia,2025-02-05,2025-04-06,296538.58,2025-04-09,paid
INV-BO-B2B-009-2025-03,BO-B2B-009,Bolivia,2025-03-05,2025-05-04,305439.78,2025-05-15,paid
INV-BO-B2B-009-2025-04,BO-B2B-009,Bolivia,2025-04-05,2025-06-04,300492.54,2025-06-17,paid
INV-BO-B2B-009-2025-05,BO-B2B-009,Bolivia,2025-05-05,2025-07-04,310564.56,2025-07-11,paid
INV-BO-B2B-009-2025-06,BO-B2B-009,Bolivia,2025-06-05,2025-08-04,297996.41,2025-08-18,paid
INV-BO-B2B-009-2025-07,BO-B2B-009,Bolivia,2025-07-05,2025-09-03,303322.26,2025-09-10,paid
INV-BO-B2B-009-2025-08,BO-B2B-009,Bolivia,2025-08-05,2025-10-04,302391.02,2025-10-06,paid
INV-BO-B2B-009-2025-09,BO-B2B-009,Bolivia,2025-09-05,2025-11-04,296378.43,2025-11-13,paid
INV-BO-B2B-009-2025-10,BO-B2B-009,Bolivia,2025-10-05,2025-12-04,301219.36,2025-12-25,paid
INV-BO-B2B-009-2025-11,BO-B2B-009,Bolivia,2025-11-05,2026-01-04,300149.96,2026-01-04,paid
INV-BO-B2B-009-2025-12,BO-B2B-009,Bolivia,2025-12-05,2026-02-03,310661.33,2026-02-17,paid
INV-BO-B2B-009-2026-01,BO-B2B-009,Bolivia,2026-01-05,2026-03-06,308675.09,2026-03-15,paid
INV-BO-B2B-009-2026-02,BO-B2B-009,Bolivia,2026-02-05,2026-04-06,297859.94,2026-04-09,paid
INV-BO-B2B-009-2026-03,BO-B2B-009,Bolivia,2026-03-05,2026-05-04,303238.28,2026-05-04,paid
INV-BO-B2B-009-2026-04,BO-B2B-009,Bolivia,2026-04-05,2026-06-04,311321.98,2026-06-04,paid
INV-BO-B2B-009-2026-05,BO-B2B-009,Bolivia,2026-05-05,2026-07-04,303244.99,2026-07-07,open
INV-BO-B2B-009-2026-06,BO-B2B-009,Bolivia,2026-06-05,2026-08-04,307002.57,2026-08-12,open
INV-BO-B2B-010-2024-01,BO-B2B-010,Bolivia,2024-01-05,2024-02-04,267201.25,2024-02-14,paid
INV-BO-B2B-010-2024-02,BO-B2B-010,Bolivia,2024-02-05,2024-03-06,270273.68,2024-03-18,paid
INV-BO-B2B-010-2024-03,BO-B2B-010,Bolivia,2024-03-05,2024-04-04,266892.49,2024-04-12,paid
INV-BO-B2B-010-2024-04,BO-B2B-010,Bolivia,2024-04-05,2024-05-05,270321.35,2024-05-12,paid
INV-BO-B2B-010-2024-05,BO-B2B-010,Bolivia,2024-05-05,2024-06-04,266116.49,2024-06-08,paid
INV-BO-B2B-010-2024-06,BO-B2B-010,Bolivia,2024-06-05,2024-07-05,264548.27,2024-07-13,paid
INV-BO-B2B-010-2024-07,BO-B2B-010,Bolivia,2024-07-05,2024-08-04,269075.36,2024-08-07,paid
INV-BO-B2B-010-2024-08,BO-B2B-010,Bolivia,2024-08-05,2024-09-04,266699.82,2024-09-04,paid
INV-BO-B2B-010-2024-09,BO-B2B-010,Bolivia,2024-09-05,2024-10-05,276287.61,2024-10-11,paid
INV-BO-B2B-010-2024-10,BO-B2B-010,Bolivia,2024-10-05,2024-11-04,266962.03,2024-11-14,paid
INV-BO-B2B-010-2024-11,BO-B2B-010,Bolivia,2024-11-05,2024-12-05,269252.7,2024-12-05,paid
INV-BO-B2B-010-2024-12,BO-B2B-010,Bolivia,2024-12-05,2025-01-04,278601.0,2025-01-07,paid
INV-BO-B2B-010-2025-01,BO-B2B-010,Bolivia,2025-01-05,2025-02-04,271422.08,2025-02-10,paid
INV-BO-B2B-010-2025-02,BO-B2B-010,Bolivia,2025-02-05,2025-03-07,280676.21,2025-03-13,paid
INV-BO-B2B-010-2025-03,BO-B2B-010,Bolivia,2025-03-05,2025-04-04,268503.64,2025-04-13,paid
INV-BO-B2B-010-2025-04,BO-B2B-010,Bolivia,2025-04-05,2025-05-05,273046.99,2025-05-20,paid
INV-BO-B2B-010-2025-05,BO-B2B-010,Bolivia,2025-05-05,2025-06-04,276391.46,2025-06-04,paid
INV-BO-B2B-010-2025-06,BO-B2B-010,Bolivia,2025-06-05,2025-07-05,279076.17,2025-07-21,paid
INV-BO-B2B-010-2025-07,BO-B2B-010,Bolivia,2025-07-05,2025-08-04,286676.03,2025-08-19,paid
INV-BO-B2B-010-2025-08,BO-B2B-010,Bolivia,2025-08-05,2025-09-04,272853.77,2025-09-15,paid
INV-BO-B2B-010-2025-09,BO-B2B-010,Bolivia,2025-09-05,2025-10-05,275169.76,2025-10-12,paid
INV-BO-B2B-010-2025-10,BO-B2B-010,Bolivia,2025-10-05,2025-11-04,272834.65,2025-11-07,paid
INV-BO-B2B-010-2025-11,BO-B2B-010,Bolivia,2025-11-05,2025-12-05,276800.47,2025-12-15,paid
INV-BO-B2B-010-2025-12,BO-B2B-010,Bolivia,2025-12-05,2026-01-04,285811.68,2026-01-11,paid
INV-BO-B2B-010-2026-01,BO-B2B-010,Bolivia,2026-01-05,2026-02-04,274460.46,2026-02-08,paid
INV-BO-B2B-010-2026-02,BO-B2B-010,Bolivia,2026-02-05,2026-03-07,278492.24,2026-03-17,paid
INV-BO-B2B-010-2026-03,BO-B2B-010,Bolivia,2026-03-05,2026-04-04,290142.76,2026-04-15,paid
INV-BO-B2B-010-2026-04,BO-B2B-010,Bolivia,2026-04-05,2026-05-05,279835.49,2026-05-05,paid
INV-BO-B2B-010-2026-05,BO-B2B-010,Bolivia,2026-05-05,2026-06-04,274915.54,2026-06-17,paid
INV-BO-B2B-010-2026-06,BO-B2B-010,Bolivia,2026-06-05,2026-07-05,283234.43,2026-07-07,open
INV-BO-B2B-011-2024-01,BO-B2B-011,Bolivia,2024-01-05,2024-02-19,253055.21,2024-03-02,paid
INV-BO-B2B-011-2024-02,BO-B2B-011,Bolivia,2024-02-05,2024-03-21,245608.88,2024-03-26,paid
INV-BO-B2B-011-2024-03,BO-B2B-011,Bolivia,2024-03-05,2024-04-19,245453.18,2024-04-26,paid
INV-BO-B2B-011-2024-04,BO-B2B-011,Bolivia,2024-04-05,2024-05-20,254740.68,2024-05-28,paid
INV-BO-B2B-011-2024-05,BO-B2B-011,Bolivia,2024-05-05,2024-06-19,250952.23,2024-07-01,paid
INV-BO-B2B-011-2024-06,BO-B2B-011,Bolivia,2024-06-05,2024-07-20,242219.75,2024-07-30,paid
INV-BO-B2B-011-2024-07,BO-B2B-011,Bolivia,2024-07-05,2024-08-19,247112.67,2024-08-19,paid
INV-BO-B2B-011-2024-08,BO-B2B-011,Bolivia,2024-08-05,2024-09-19,238810.24,2024-09-20,paid
INV-BO-B2B-011-2024-09,BO-B2B-011,Bolivia,2024-09-05,2024-10-20,252485.54,2024-10-27,paid
INV-BO-B2B-011-2024-10,BO-B2B-011,Bolivia,2024-10-05,2024-11-19,251366.93,2024-12-05,paid
INV-BO-B2B-011-2024-11,BO-B2B-011,Bolivia,2024-11-05,2024-12-20,244775.51,2024-12-26,paid
INV-BO-B2B-011-2024-12,BO-B2B-011,Bolivia,2024-12-05,2025-01-19,253232.71,2025-01-21,paid
INV-BO-B2B-011-2025-01,BO-B2B-011,Bolivia,2025-01-05,2025-02-19,252467.77,2025-02-19,paid
INV-BO-B2B-011-2025-02,BO-B2B-011,Bolivia,2025-02-05,2025-03-22,260189.98,2025-03-25,paid
INV-BO-B2B-011-2025-03,BO-B2B-011,Bolivia,2025-03-05,2025-04-19,264102.9,2025-04-25,paid
INV-BO-B2B-011-2025-04,BO-B2B-011,Bolivia,2025-04-05,2025-05-20,259503.13,2025-05-26,paid
INV-BO-B2B-011-2025-05,BO-B2B-011,Bolivia,2025-05-05,2025-06-19,254700.84,2025-06-22,paid
INV-BO-B2B-011-2025-06,BO-B2B-011,Bolivia,2025-06-05,2025-07-20,256104.08,2025-07-28,paid
INV-BO-B2B-011-2025-07,BO-B2B-011,Bolivia,2025-07-05,2025-08-19,252147.23,2025-08-24,paid
INV-BO-B2B-011-2025-08,BO-B2B-011,Bolivia,2025-08-05,2025-09-19,253659.61,2025-10-06,paid
INV-BO-B2B-011-2025-09,BO-B2B-011,Bolivia,2025-09-05,2025-10-20,256954.1,2025-11-03,paid
INV-BO-B2B-011-2025-10,BO-B2B-011,Bolivia,2025-10-05,2025-11-19,257051.52,2025-11-26,paid
INV-BO-B2B-011-2025-11,BO-B2B-011,Bolivia,2025-11-05,2025-12-20,251957.03,2025-12-24,paid
INV-BO-B2B-011-2025-12,BO-B2B-011,Bolivia,2025-12-05,2026-01-19,260445.45,2026-02-02,paid
INV-BO-B2B-011-2026-01,BO-B2B-011,Bolivia,2026-01-05,2026-02-19,261156.35,2026-03-04,paid
INV-BO-B2B-011-2026-02,BO-B2B-011,Bolivia,2026-02-05,2026-03-22,264011.08,2026-04-05,paid
INV-BO-B2B-011-2026-03,BO-B2B-011,Bolivia,2026-03-05,2026-04-19,260992.72,2026-05-07,paid
INV-BO-B2B-011-2026-04,BO-B2B-011,Bolivia,2026-04-05,2026-05-20,259423.62,2026-05-22,paid
INV-BO-B2B-011-2026-05,BO-B2B-011,Bolivia,2026-05-05,2026-06-19,256330.1,2026-07-07,open
INV-BO-B2B-011-2026-06,BO-B2B-011,Bolivia,2026-06-05,2026-07-20,267615.96,2026-07-24,open
INV-PY-B2B-001-2024-01,PY-B2B-001,Paraguay,2024-01-05,2024-02-04,1447862.0,2024-02-13,paid
INV-PY-B2B-001-2024-02,PY-B2B-001,Paraguay,2024-02-05,2024-03-06,1472448.94,2024-03-06,paid
INV-PY-B2B-001-2024-03,PY-B2B-001,Paraguay,2024-03-05,2024-04-04,1411699.21,2024-04-08,paid
INV-PY-B2B-001-2024-04,PY-B2B-001,Paraguay,2024-04-05,2024-05-05,1367691.82,2024-05-16,paid
INV-PY-B2B-001-2024-05,PY-B2B-001,Paraguay,2024-05-05,2024-06-04,1418623.62,2024-06-14,paid
INV-PY-B2B-001-2024-06,PY-B2B-001,Paraguay,2024-06-05,2024-07-05,1498983.74,2024-07-09,paid
INV-PY-B2B-001-2024-07,PY-B2B-001,Paraguay,2024-07-05,2024-08-04,1421433.33,2024-08-11,paid
INV-PY-B2B-001-2024-08,PY-B2B-001,Paraguay,2024-08-05,2024-09-04,1465696.62,2024-09-07,paid
INV-PY-B2B-001-2024-09,PY-B2B-001,Paraguay,2024-09-05,2024-10-05,1422567.5,2024-10-16,paid
INV-PY-B2B-001-2024-10,PY-B2B-001,Paraguay,2024-10-05,2024-11-04,1455212.94,2024-11-04,paid
INV-PY-B2B-001-2024-11,PY-B2B-001,Paraguay,2024-11-05,2024-12-05,1412792.86,2024-12-19,paid
INV-PY-B2B-001-2024-12,PY-B2B-001,Paraguay,2024-12-05,2025-01-04,1463179.46,2025-01-06,paid
INV-PY-B2B-001-2025-01,PY-B2B-001,Paraguay,2025-01-05,2025-02-04,1450142.6,2025-02-10,paid
INV-PY-B2B-001-2025-02,PY-B2B-001,Paraguay,2025-02-05,2025-03-07,1480354.58,2025-03-07,paid
INV-PY-B2B-001-2025-03,PY-B2B-001,Paraguay,2025-03-05,2025-04-04,1437987.94,2025-04-11,paid
INV-PY-B2B-001-2025-04,PY-B2B-001,Paraguay,2025-04-05,2025-05-05,1463109.61,2025-05-14,paid
INV-PY-B2B-001-2025-05,PY-B2B-001,Paraguay,2025-05-05,2025-06-04,1433999.6,2025-06-12,paid
INV-PY-B2B-001-2025-06,PY-B2B-001,Paraguay,2025-06-05,2025-07-05,1505893.13,2025-07-13,paid
INV-PY-B2B-001-2025-07,PY-B2B-001,Paraguay,2025-07-05,2025-08-04,1481171.92,2025-08-10,paid
INV-PY-B2B-001-2025-08,PY-B2B-001,Paraguay,2025-08-05,2025-09-04,1456230.48,2025-09-10,paid
INV-PY-B2B-001-2025-09,PY-B2B-001,Paraguay,2025-09-05,2025-10-05,1522325.73,2025-10-10,paid
INV-PY-B2B-001-2025-10,PY-B2B-001,Paraguay,2025-10-05,2025-11-04,1461913.12,2025-11-08,paid
INV-PY-B2B-001-2025-11,PY-B2B-001,Paraguay,2025-11-05,2025-12-05,1497887.68,2025-12-09,paid
INV-PY-B2B-001-2025-12,PY-B2B-001,Paraguay,2025-12-05,2026-01-04,1510199.62,2026-01-13,paid
INV-PY-B2B-001-2026-01,PY-B2B-001,Paraguay,2026-01-05,2026-02-04,1526247.82,2026-02-17,paid
INV-PY-B2B-001-2026-02,PY-B2B-001,Paraguay,2026-02-05,2026-03-07,1533337.47,2026-03-08,paid
INV-PY-B2B-001-2026-03,PY-B2B-001,Paraguay,2026-03-05,2026-04-04,1479872.19,2026-04-10,paid
INV-PY-B2B-001-2026-04,PY-B2B-001,Paraguay,2026-04-05,2026-05-05,1497054.92,2026-05-05,paid
INV-PY-B2B-001-2026-05,PY-B2B-001,Paraguay,2026-05-05,2026-06-04,1501082.24,2026-06-08,paid
INV-PY-B2B-001-2026-06,PY-B2B-001,Paraguay,2026-06-05,2026-07-05,1497923.93,2026-07-09,open
INV-PY-B2B-002-2024-01,PY-B2B-002,Paraguay,2024-01-05,2024-02-19,933998.46,2024-02-26,paid
INV-PY-B2B-002-2024-02,PY-B2B-002,Paraguay,2024-02-05,2024-03-21,960869.73,2024-03-28,paid
INV-PY-B2B-002-2024-03,PY-B2B-002,Paraguay,2024-03-05,2024-04-19,911506.04,2024-04-25,paid
INV-PY-B2B-002-2024-04,PY-B2B-002,Paraguay,2024-04-05,2024-05-20,923828.32,2024-05-28,paid
INV-PY-B2B-002-2024-05,PY-B2B-002,Paraguay,2024-05-05,2024-06-19,960474.59,2024-06-21,paid
INV-PY-B2B-002-2024-06,PY-B2B-002,Paraguay,2024-06-05,2024-07-20,939709.8,2024-07-27,paid
INV-PY-B2B-002-2024-07,PY-B2B-002,Paraguay,2024-07-05,2024-08-19,897367.16,2024-08-29,paid
INV-PY-B2B-002-2024-08,PY-B2B-002,Paraguay,2024-08-05,2024-09-19,952163.16,2024-09-21,paid
INV-PY-B2B-002-2024-09,PY-B2B-002,Paraguay,2024-09-05,2024-10-20,930481.45,2024-10-20,paid
INV-PY-B2B-002-2024-10,PY-B2B-002,Paraguay,2024-10-05,2024-11-19,909778.87,2024-11-30,paid
INV-PY-B2B-002-2024-11,PY-B2B-002,Paraguay,2024-11-05,2024-12-20,926622.49,2024-12-20,paid
INV-PY-B2B-002-2024-12,PY-B2B-002,Paraguay,2024-12-05,2025-01-19,941957.98,2025-01-22,paid
INV-PY-B2B-002-2025-01,PY-B2B-002,Paraguay,2025-01-05,2025-02-19,931179.35,2025-03-01,paid
INV-PY-B2B-002-2025-02,PY-B2B-002,Paraguay,2025-02-05,2025-03-22,920696.6,2025-03-23,paid
INV-PY-B2B-002-2025-03,PY-B2B-002,Paraguay,2025-03-05,2025-04-19,947610.64,2025-04-30,paid
INV-PY-B2B-002-2025-04,PY-B2B-002,Paraguay,2025-04-05,2025-05-20,970801.66,2025-05-23,paid
INV-PY-B2B-002-2025-05,PY-B2B-002,Paraguay,2025-05-05,2025-06-19,967391.62,2025-06-21,paid
INV-PY-B2B-002-2025-06,PY-B2B-002,Paraguay,2025-06-05,2025-07-20,987204.22,2025-07-20,paid
INV-PY-B2B-002-2025-07,PY-B2B-002,Paraguay,2025-07-05,2025-08-19,979869.3,2025-08-22,paid
INV-PY-B2B-002-2025-08,PY-B2B-002,Paraguay,2025-08-05,2025-09-19,995864.72,2025-09-28,paid
INV-PY-B2B-002-2025-09,PY-B2B-002,Paraguay,2025-09-05,2025-10-20,939664.64,2025-10-23,paid
INV-PY-B2B-002-2025-10,PY-B2B-002,Paraguay,2025-10-05,2025-11-19,976489.39,2025-11-30,paid
INV-PY-B2B-002-2025-11,PY-B2B-002,Paraguay,2025-11-05,2025-12-20,962392.94,2025-12-26,paid
INV-PY-B2B-002-2025-12,PY-B2B-002,Paraguay,2025-12-05,2026-01-19,980929.98,2026-01-26,paid
INV-PY-B2B-002-2026-01,PY-B2B-002,Paraguay,2026-01-05,2026-02-19,943843.91,2026-02-21,paid
INV-PY-B2B-002-2026-02,PY-B2B-002,Paraguay,2026-02-05,2026-03-22,975578.06,2026-04-03,paid
INV-PY-B2B-002-2026-03,PY-B2B-002,Paraguay,2026-03-05,2026-04-19,1005403.58,2026-04-29,paid
INV-PY-B2B-002-2026-04,PY-B2B-002,Paraguay,2026-04-05,2026-05-20,981485.62,2026-05-30,paid
INV-PY-B2B-002-2026-05,PY-B2B-002,Paraguay,2026-05-05,2026-06-19,965342.93,2026-06-24,paid
INV-PY-B2B-002-2026-06,PY-B2B-002,Paraguay,2026-06-05,2026-07-20,964714.97,2026-07-20,open
INV-PY-B2B-003-2024-01,PY-B2B-003,Paraguay,2024-01-05,2024-03-05,685190.29,2024-03-12,paid
INV-PY-B2B-003-2024-02,PY-B2B-003,Paraguay,2024-02-05,2024-04-05,691785.23,2024-04-14,paid
INV-PY-B2B-003-2024-03,PY-B2B-003,Paraguay,2024-03-05,2024-05-04,687369.68,2024-05-13,paid
INV-PY-B2B-003-2024-04,PY-B2B-003,Paraguay,2024-04-05,2024-06-04,685166.99,2024-06-12,paid
INV-PY-B2B-003-2024-05,PY-B2B-003,Paraguay,2024-05-05,2024-07-04,677554.67,2024-07-12,paid
INV-PY-B2B-003-2024-06,PY-B2B-003,Paraguay,2024-06-05,2024-08-04,698460.32,2024-08-07,paid
INV-PY-B2B-003-2024-07,PY-B2B-003,Paraguay,2024-07-05,2024-09-03,691624.75,2024-09-06,paid
INV-PY-B2B-003-2024-08,PY-B2B-003,Paraguay,2024-08-05,2024-10-04,685380.14,2024-10-04,paid
INV-PY-B2B-003-2024-09,PY-B2B-003,Paraguay,2024-09-05,2024-11-04,712169.65,2024-11-15,paid
INV-PY-B2B-003-2024-10,PY-B2B-003,Paraguay,2024-10-05,2024-12-04,703625.47,2024-12-20,paid
INV-PY-B2B-003-2024-11,PY-B2B-003,Paraguay,2024-11-05,2025-01-04,695206.9,2025-01-25,paid
INV-PY-B2B-003-2024-12,PY-B2B-003,Paraguay,2024-12-05,2025-02-03,696411.49,2025-02-10,paid
INV-PY-B2B-003-2025-01,PY-B2B-003,Paraguay,2025-01-05,2025-03-06,695779.37,2025-03-14,paid
INV-PY-B2B-003-2025-02,PY-B2B-003,Paraguay,2025-02-05,2025-04-06,714939.09,2025-04-11,paid
INV-PY-B2B-003-2025-03,PY-B2B-003,Paraguay,2025-03-05,2025-05-04,730344.49,2025-05-11,paid
INV-PY-B2B-003-2025-04,PY-B2B-003,Paraguay,2025-04-05,2025-06-04,710442.86,2025-06-05,paid
INV-PY-B2B-003-2025-05,PY-B2B-003,Paraguay,2025-05-05,2025-07-04,714330.46,2025-07-09,paid
INV-PY-B2B-003-2025-06,PY-B2B-003,Paraguay,2025-06-05,2025-08-04,701560.95,2025-08-06,paid
INV-PY-B2B-003-2025-07,PY-B2B-003,Paraguay,2025-07-05,2025-09-03,750999.3,2025-09-08,paid
INV-PY-B2B-003-2025-08,PY-B2B-003,Paraguay,2025-08-05,2025-10-04,693205.59,2025-10-07,paid
INV-PY-B2B-003-2025-09,PY-B2B-003,Paraguay,2025-09-05,2025-11-04,714749.31,2025-11-13,paid
INV-PY-B2B-003-2025-10,PY-B2B-003,Paraguay,2025-10-05,2025-12-04,725278.72,2025-12-13,paid
INV-PY-B2B-003-2025-11,PY-B2B-003,Paraguay,2025-11-05,2026-01-04,709854.32,2026-01-12,paid
INV-PY-B2B-003-2025-12,PY-B2B-003,Paraguay,2025-12-05,2026-02-03,708346.0,2026-02-06,paid
INV-PY-B2B-003-2026-01,PY-B2B-003,Paraguay,2026-01-05,2026-03-06,709525.59,2026-03-06,paid
INV-PY-B2B-003-2026-02,PY-B2B-003,Paraguay,2026-02-05,2026-04-06,740060.4,2026-04-15,paid
INV-PY-B2B-003-2026-03,PY-B2B-003,Paraguay,2026-03-05,2026-05-04,740612.69,2026-05-10,paid
INV-PY-B2B-003-2026-04,PY-B2B-003,Paraguay,2026-04-05,2026-06-04,739502.4,2026-06-04,paid
INV-PY-B2B-003-2026-05,PY-B2B-003,Paraguay,2026-05-05,2026-07-04,742631.54,2026-07-11,open
INV-PY-B2B-003-2026-06,PY-B2B-003,Paraguay,2026-06-05,2026-08-04,740982.74,2026-08-12,open
INV-PY-B2B-004-2024-01,PY-B2B-004,Paraguay,2024-01-05,2024-02-04,535218.08,2024-02-04,paid
INV-PY-B2B-004-2024-02,PY-B2B-004,Paraguay,2024-02-05,2024-03-06,539515.33,2024-03-15,paid
INV-PY-B2B-004-2024-03,PY-B2B-004,Paraguay,2024-03-05,2024-04-04,556246.19,2024-04-04,paid
INV-PY-B2B-004-2024-04,PY-B2B-004,Paraguay,2024-04-05,2024-05-05,539306.5,2024-05-07,paid
INV-PY-B2B-004-2024-05,PY-B2B-004,Paraguay,2024-05-05,2024-06-04,547442.17,2024-06-04,paid
INV-PY-B2B-004-2024-06,PY-B2B-004,Paraguay,2024-06-05,2024-07-05,537247.44,2024-07-07,paid
INV-PY-B2B-004-2024-07,PY-B2B-004,Paraguay,2024-07-05,2024-08-04,555085.28,2024-08-04,paid
INV-PY-B2B-004-2024-08,PY-B2B-004,Paraguay,2024-08-05,2024-09-04,554228.74,2024-09-15,paid
INV-PY-B2B-004-2024-09,PY-B2B-004,Paraguay,2024-09-05,2024-10-05,542590.48,2024-10-10,paid
INV-PY-B2B-004-2024-10,PY-B2B-004,Paraguay,2024-10-05,2024-11-04,569855.29,2024-11-08,paid
INV-PY-B2B-004-2024-11,PY-B2B-004,Paraguay,2024-11-05,2024-12-05,553305.79,2024-12-17,paid
INV-PY-B2B-004-2024-12,PY-B2B-004,Paraguay,2024-12-05,2025-01-04,557664.23,2025-01-16,paid
INV-PY-B2B-004-2025-01,PY-B2B-004,Paraguay,2025-01-05,2025-02-04,567339.15,2025-02-08,paid
INV-PY-B2B-004-2025-02,PY-B2B-004,Paraguay,2025-02-05,2025-03-07,569334.8,2025-03-15,paid
INV-PY-B2B-004-2025-03,PY-B2B-004,Paraguay,2025-03-05,2025-04-04,576969.49,2025-04-07,paid
INV-PY-B2B-004-2025-04,PY-B2B-004,Paraguay,2025-04-05,2025-05-05,567189.08,2025-05-11,paid
INV-PY-B2B-004-2025-05,PY-B2B-004,Paraguay,2025-05-05,2025-06-04,576196.33,2025-06-05,paid
INV-PY-B2B-004-2025-06,PY-B2B-004,Paraguay,2025-06-05,2025-07-05,581262.18,2025-07-13,paid
INV-PY-B2B-004-2025-07,PY-B2B-004,Paraguay,2025-07-05,2025-08-04,556140.38,2025-08-16,paid
